# ---
# group  : Katz
# id     : 
# gbid   : 
# series : 
# title  : 
# author : 
# credit: 
#   - name : Rachael Grainger
#     role : encoder
#     date : 2017-08-17
#   - name : Jeremy Douglass
#     role : editor
#     date : 2017-10-19
# render:
#   - name   : small
#     styles : gvStyles-small.txt
#     engine : dot
# comment: >
#     
# ---

#From	To	Label	Comment

1	2
2	3
3	4
4	5
4	7
5	6
6	9
6	11
7	8
8	13
8	15
9	10
10	17
10	19
11	12
12	21
12	23
13	14
14	25
14	27
15	16
16	29
16	31
17	18
18	33
18	35
19	20
20	37
20	39
21	22
22	41
22	43
23	24
24	45
24	47
25	26
26	49
26	51
27	28
28	53
28	55
29	30
30	57
30	59
31	32
32	61
32	63
33	34
34	65
34	67
35	36
36	69
36	71
37	38
38	73
38	75
39	40
40	77
40	79
41	42
42	81
42	83
43	44
44	85
44	87
45	46
46	89
46	91
47	48
48	93
48	95
49	50
50	97
50	99
51	52
52	101
52	103
53	54
54	105
54	107
55	56
56	109
56	111
57	58
58	113
58	115
59	60
60	117
60	119
61	62
62	121
62	123
63	64
64	125
64	127
65	66
66	129
66	130
67	68
68	131
68	132
69	70
70	133
70	134
71	72
72	135
72	136
73	74
74	137
74	138
75	76
76	139
76	140
77	78
78	141
78	142
79	80
80	143
80	144
81	82
82	145
82	146
83	84
84	147
84	148
85	86
86	149
86	150
87	88
88	151
88	152
89	90
90	153
90	154
91	92
92	155
92	156
93	94
94	157
94	158
95	96
96	159
96	160
97	98
98	161
98	162
99	100
100	163
100	164
101	102
102	165
102	166
103	104
104	167
104	168
105	106
106	169
106	170
107	108
108	171
108	172
109	110
110	173
110	174
111	112
112	175
112	176
113	114
114	177
114	178
115	116
116	179
116	180
117	118
118	181
118	182
119	120
120	183
120	184
121	122
122	185
122	186
123	124
124	187
124	188
125	126
126	189
126	190
127	128
128	191
128	192
