9	10
10	11
11	12
12	13
12	66
13	14
14	15
15	16
15	17
16	19
16	24
16	30
17	18
19	20
20	21
21	22
22	23
24	25
25	26
26	27
27	28
28	29
30	31
31	32
32	33
32	36
32	54
32	112
33	34
34	35
36	37
36	43
37	38
38	39
39	40
40	41
41	42
43	44
43	48
48	49
49	50
50	51
51	52
52	53
54	55
54	61
55	56
56	57
57	58
58	59
59	60
61	62
62	63
63	64
64	65
66	67
67	68
68	69
68	72
69	70
70	71
72	73
72	76
73	74
74	75
76	77
77	78
77	88
77	90
78	79
78	86
79	80
80	81
81	82
82	83
83	84
84	85
86	87
87	94
87	95
87	99
87	106
88	89
90	91
91	92
92	93
94	79
95	96
96	97
99	100
100	101
101	102
102	103
103	104
106	107
107	108
108	109
109	110
110	111
112	113
112	117
113	114
113	116
114	115
117	118
118	119
119	120
119	124
120	121
121	122
122	123
124	125
125	126
