# ---
# group  : Katz
# id     : 01-52
# gbid   : 532
# series : CYOA
# title  : Hyperspace
# author : Edward Packard
# credit: 
#   - name : Juliet Way-Henthorn
#     role : encoder
#     date : 2017-08-18
#   - name : Jeremy Douglass
#     role : editor
#     date : 2017-10-19
# render:
#   - name   : small
#     styles : gvStyles-small.txt
#     engine : dot
# comment: >
#     
# ---

#From	To	Label	Comment

1	3
1	6
3	4
3	10
4	23
5	27
6	15
7	46
8	20
9	26
9	29
9	33
10	14
11	56
11	5
11	24
13	35
14	7
14	18
14	19
15	8
15	9
16	51
18	32
19	112
20	11
22	13
23	22
23	16
24	25
25	28
26	37
27	31
28	63
28	64
29	38
31	89
31	59
32	53
33	41
35	42
37	66
37	65
38	50
42	43
43	68
46	54
48	70
48	72
49	112
50	36
51	45
53	48
54	49
56	60
59	107
60	55
61	79
63	76
64	77
65	84
66	61
68	81
68	88
70	112
72	112
73	10
74	82
75	91
76	73
76	101
79	80
80	86
81	87
82	110
82	90
86	95
86	102
88	94
89	93
91	100
92	96
92	109
95	116
96	99
97	103
98	105
99	104
100	3
101	92
102	106
104	97
104	98
107	111
110	114
111	115
112	113
112	6
113	4
115	74
115	75
